sequence_size;sequence;total;total_time_span;avg_time_span;i_support;f_support;s_support;ids;grade_avg;grade_median;grade_mode;max_grade
9;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END;169;690282;606143.9230769231;338;2;169;169;1.29 (+- 0.52);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;169;690282;606143.9230769231;338;2;169;169;1.29 (+- 0.52);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;278;690561;602977.1690647482;1942;10;278;278;1.26 (+- 0.53);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END;207;690561;603265.0386473429;786;4;207;207;1.29 (+- 0.53);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END;168;690561;604694.0833333334;336;2;168;168;1.28 (+- 0.52);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;238;690561;603919.6554621849;786;4;238;238;1.26 (+- 0.53);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;173;690282;610437.8034682081;173;1;173;173;1.29 (+- 0.52);1.5;1.0;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;203;690282;602696.8719211823;375;2;203;203;1.27 (+- 0.51);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;176;690282;610214.6988636364;176;1;176;176;1.29 (+- 0.51);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;191;690282;605350.445026178;360;2;191;191;1.30 (+- 0.53);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;182;690282;609373.4120879121;182;1;182;182;1.31 (+- 0.51);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;165;690319;582733.3696969697;165;1;165;165;1.28 (+- 0.52);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;172;690163;584484.0174418605;172;1;172;172;1.34 (+- 0.53);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;328;690319;584269.9237804879;2644;12;328;328;1.26 (+- 0.51);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;193;690237;580825.8497409327;193;1;193;193;1.35 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;245;690540;585163.8;1543;8;245;245;1.26 (+- 0.53);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;179;690458;584518.7318435754;179;1;179;179;1.37 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;215;690540;580495.9023255814;402;2;215;215;1.30 (+- 0.51);1.5;1.0;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END;207;690319;586499.7536231884;780;4;207;207;1.29 (+- 0.54);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;304;690598;585284.697368421;3448;17;304;304;1.29 (+- 0.52);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;248;690598;579956.7096774194;1191;6;248;248;1.27 (+- 0.53);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;163;690319;589879.6196319018;163;1;163;163;1.25 (+- 0.53);1.0;1.0;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;202;690540;583649.3910891089;375;2;202;202;1.28 (+- 0.53);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;174;690319;588941.4655172414;174;1;174;174;1.27 (+- 0.52);1.5;1.0;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;233;690319;588999.7854077254;957;5;233;233;1.25 (+- 0.52);1.5;1.0;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;183;690319;589831.1530054645;183;1;183;183;1.25 (+- 0.52);1.5;1.0;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;202;690319;580287.6782178218;372;2;202;202;1.28 (+- 0.53);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;218;690319;585131.743119266;1096;6;218;218;1.27 (+- 0.53);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_try_END;196;690319;584606.7857142857;730;4;196;196;1.26 (+- 0.52);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;267;690319;585194.5093632959;1782;9;267;267;1.27 (+- 0.52);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;247;690319;585175.9311740891;1530;8;247;247;1.26 (+- 0.52);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END;171;690443;594416.5730994152;171;1;171;171;1.24 (+- 0.51);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END;215;690561;593594.088372093;780;4;215;215;1.29 (+- 0.50);1.5;1.0;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;254;690561;590305.4724409449;1160;6;254;254;1.27 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END;187;690561;594566.4919786096;374;2;187;187;1.26 (+- 0.51);1.5;1.0;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END;166;690282;597779.4096385542;332;2;166;166;1.29 (+- 0.49);1.5;1.0;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END;224;690561;593140.2678571428;577;3;224;224;1.27 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_sub_END;166;690282;597779.4096385542;332;2;166;166;1.29 (+- 0.49);1.5;1.0;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END;263;690561;598841.7680608365;1922;10;263;263;1.26 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;326;690561;594135.2944785276;2698;13;326;326;1.28 (+- 0.51);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END;247;690561;600386.2672064777;842;4;247;247;1.28 (+- 0.51);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END;167;690282;608716.5928143712;334;2;167;167;1.28 (+- 0.49);1.5;1.0;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_sub_END;167;690282;608716.5928143712;334;2;167;167;1.28 (+- 0.49);1.5;1.0;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;306;690598;596538.4444444445;1640;8;306;306;1.26 (+- 0.52);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END;203;690282;599190.6206896552;406;2;203;203;1.26 (+- 0.50);1.5;1.0;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;211;690282;606879.4644549763;913;5;211;211;1.28 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END;181;690282;605015.5801104972;362;2;181;181;1.27 (+- 0.48);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END;167;690282;606990.4371257485;334;2;167;167;1.29 (+- 0.49);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_try_END>assignment_sub_END;167;690282;606990.4371257485;334;2;167;167;1.29 (+- 0.49);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;263;690282;599237.2775665399;1179;6;263;263;1.28 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END;193;690282;602498.6683937823;386;2;193;193;1.29 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END;167;690282;607718.7005988024;334;2;167;167;1.28 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END;187;690282;607195.2727272727;374;2;187;187;1.29 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_sub_END;187;690282;607195.2727272727;374;2;187;187;1.29 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_try_END>assignment_sub_END;167;690282;607718.7005988024;334;2;167;167;1.28 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;181;690282;605015.5801104972;362;2;181;181;1.27 (+- 0.48);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;167;690282;606990.4371257485;334;2;167;167;1.29 (+- 0.49);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;193;690282;602498.6683937823;386;2;193;193;1.29 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;167;690282;607718.7005988024;334;2;167;167;1.28 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;187;690282;607195.2727272727;374;2;187;187;1.29 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;289;690561;598347.1868512111;1994;10;289;289;1.26 (+- 0.51);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END;204;690561;598753.2794117647;782;4;204;204;1.28 (+- 0.51);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END;194;690561;601171.8453608247;736;4;194;194;1.28 (+- 0.51);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;276;690561;599372.0507246377;1229;6;276;276;1.27 (+- 0.51);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END;163;690282;604128.5828220859;326;2;163;163;1.27 (+- 0.50);1.5;1.0;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;187;690282;605870.7807486631;354;2;187;187;1.28 (+- 0.49);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;230;690282;597116.3217391304;596;3;230;230;1.27 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;195;690282;604746.917948718;549;3;195;195;1.27 (+- 0.48);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;185;690282;604833.972972973;521;3;185;185;1.28 (+- 0.49);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;212;690282;601765.3537735849;578;3;212;212;1.29 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;186;690282;605005.9139784946;522;3;186;186;1.28 (+- 0.51);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;210;690282;604907.7;739;4;210;210;1.29 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_vis_END;173;690282;604947.7861271676;346;2;173;173;1.28 (+- 0.48);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END;169;690282;605458.2840236686;338;2;169;169;1.28 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_try_END>assignment_sub_END;169;690282;605458.2840236686;338;2;169;169;1.28 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;173;690282;604947.7861271676;346;2;173;173;1.28 (+- 0.48);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;169;690282;605458.2840236686;338;2;169;169;1.28 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END;167;690443;594587.1796407186;167;1;167;167;1.24 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END;199;690443;595502.7738693467;722;4;199;199;1.29 (+- 0.51);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;233;690443;592044.7854077254;594;3;233;233;1.27 (+- 0.51);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END;171;690443;596505.9298245613;171;1;171;171;1.27 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END;242;690561;600877.8884297521;1508;8;242;242;1.26 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;295;690561;596001.0711864406;2016;10;295;295;1.28 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END;188;690561;603208.4414893617;376;2;188;188;1.27 (+- 0.50);1.5;1.0;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;236;690561;597412.6906779661;611;3;236;236;1.25 (+- 0.50);1.5;1.0;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;194;690282;605251.9742268041;364;2;194;194;1.27 (+- 0.48);1.5;1.0;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END;170;690282;604282.7823529412;340;2;170;170;1.27 (+- 0.47);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;207;690282;599553.3961352657;373;2;207;207;1.28 (+- 0.48);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;170;690282;604282.7823529412;340;2;170;170;1.27 (+- 0.47);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;331;690561;597574.2930513595;3052;15;331;331;1.27 (+- 0.51);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END;237;690561;598203.2742616034;1878;10;237;237;1.29 (+- 0.51);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END;193;690561;601211.9481865285;734;4;193;193;1.27 (+- 0.52);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;271;690561;599811.0;1245;6;271;271;1.27 (+- 0.52);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;217;690503;606533.0230414746;568;3;217;217;1.30 (+- 0.49);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END;184;690503;606484.75;368;2;184;184;1.28 (+- 0.48);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;228;690503;597700.2807017544;431;2;228;228;1.28 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;239;690503;600339.2845188285;950;5;239;239;1.27 (+- 0.49);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;186;690503;605669.2096774194;516;3;186;186;1.28 (+- 0.49);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;217;690503;600358.8064516129;586;3;217;217;1.30 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;180;690282;606246.4333333333;510;3;180;180;1.29 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;208;690282;604192.4567307692;734;4;208;208;1.30 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_vis_END;176;690282;603002.6590909091;352;2;176;176;1.29 (+- 0.48);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END;163;690282;606844.8343558282;326;2;163;163;1.29 (+- 0.49);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_try_END>assignment_sub_END;163;690282;606844.8343558282;326;2;163;163;1.29 (+- 0.49);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;176;690282;603002.6590909091;352;2;176;176;1.29 (+- 0.48);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;163;690282;606844.8343558282;326;2;163;163;1.29 (+- 0.49);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;265;690561;594539.8037735849;1791;9;265;265;1.30 (+- 0.51);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END;188;690561;598467.7074468085;716;4;188;188;1.31 (+- 0.50);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;207;690561;598382.4347826086;768;4;207;207;1.28 (+- 0.52);1.5;1.5;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;174;690503;598758.7413793104;337;2;174;174;1.28 (+- 0.50);1.5;1.0;2
9;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;198;690503;604880.005050505;382;2;198;198;1.28 (+- 0.48);1.5;1.5;2
